cultivo_nombre,anio,campania,provincia_nombre,provincia_id,departamento_nombre,departamento_id,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tm,rendimiento_kgxha
girasol,1972,1972/73,Buenos Aires,06,Adolfo Alsina,06007,12000,11500,7475,650
girasol,1972,1972/73,Buenos Aires,06,Adolfo Gonzales Chaves,06014,3000,2700,1755,650
girasol,1972,1972/73,Buenos Aires,06,Alberti,06021,4200,3200,1900,594
girasol,1972,1972/73,Buenos Aires,06,Ayacucho,06042,20000,19500,14625,750
girasol,1972,1972/73,Buenos Aires,06,Azul,06049,16000,15600,12480,800
girasol,1972,1972/73,Buenos Aires,06,Balcarce,06063,4000,4000,3400,850
girasol,1972,1972/73,Buenos Aires,06,Baradero,06070,7000,6930,4851,700
girasol,1972,1972/73,Buenos Aires,06,Arrecifes,06077,7000,6930,4504,650
girasol,1972,1972/73,Buenos Aires,06,Benito Juárez,06084,2200,1900,1330,700
girasol,1972,1972/73,Buenos Aires,06,Bolívar,06105,27000,16000,10700,669
girasol,1972,1972/73,Buenos Aires,06,Bragado,06112,16000,12000,7000,583
girasol,1972,1972/73,Buenos Aires,06,Brandsen,06119,600,500,275,550
girasol,1972,1972/73,Buenos Aires,06,Campana,06126,500,500,400,800
girasol,1972,1972/73,Buenos Aires,06,Cañuelas,06134,2000,1600,960,600
girasol,1972,1972/73,Buenos Aires,06,Capitán Sarmiento,06140,4000,3950,2567,650
girasol,1972,1972/73,Buenos Aires,06,Carlos Casares,06147,13000,3000,1800,600
girasol,1972,1972/73,Buenos Aires,06,Carlos Tejedor,06154,12000,8000,4800,600
girasol,1972,1972/73,Buenos Aires,06,Carmen de Areco,06161,3000,2980,2086,700
girasol,1972,1972/73,Buenos Aires,06,Castelli,06168,4000,4000,2400,600
girasol,1972,1972/73,Buenos Aires,06,Colón,06175,2500,2250,1600,711
girasol,1972,1972/73,Buenos Aires,06,Coronel Dorrego,06189,2000,1700,816,480
girasol,1972,1972/73,Buenos Aires,06,Coronel Pringles,06196,3200,2700,1215,450
girasol,1972,1972/73,Buenos Aires,06,Coronel Suárez,06203,28000,26700,17700,663
girasol,1972,1972/73,Buenos Aires,06,Chacabuco,06210,4000,3600,2900,806
girasol,1972,1972/73,Buenos Aires,06,Chascomús,06218,5000,5000,2500,500
girasol,1972,1972/73,Buenos Aires,06,Chivilcoy,06224,12000,11000,6600,600
girasol,1972,1972/73,Buenos Aires,06,Daireaux,06231,20500,20000,15000,750
girasol,1972,1972/73,Buenos Aires,06,Dolores,06238,3000,3000,1800,600
girasol,1972,1972/73,Buenos Aires,06,Esteban Echeverría,06260,10,5,3,600
girasol,1972,1972/73,Buenos Aires,06,Exaltación de la Cruz,06266,1000,1000,1000,1000
girasol,1972,1972/73,Buenos Aires,06,General Alvarado,06280,5500,5500,4950,900
girasol,1972,1972/73,Buenos Aires,06,General Alvear,06287,25000,13000,11700,900
girasol,1972,1972/73,Buenos Aires,06,General Arenales,06294,8000,6400,3800,594
girasol,1972,1972/73,Buenos Aires,06,General Belgrano,06301,10000,7000,6200,886
girasol,1972,1972/73,Buenos Aires,06,General Guido,06308,6000,6000,3900,650
girasol,1972,1972/73,Buenos Aires,06,General Juan Madariaga,06315,3500,3500,2625,750
girasol,1972,1972/73,Buenos Aires,06,General La Madrid,06322,25000,24200,16600,686
girasol,1972,1972/73,Buenos Aires,06,General Las Heras,06329,600,500,250,500
girasol,1972,1972/73,Buenos Aires,06,General Paz,06343,2500,2100,1260,600
girasol,1972,1972/73,Buenos Aires,06,General Pinto,06351,9000,8500,5100,600
girasol,1972,1972/73,Buenos Aires,06,General Pueyrredón,06357,4000,4000,3600,900
girasol,1972,1972/73,Buenos Aires,06,General Rodríguez,06364,200,200,160,800
girasol,1972,1972/73,Buenos Aires,06,General Viamonte,06385,14000,8000,4700,588
girasol,1972,1972/73,Buenos Aires,06,General Villegas,06392,8000,7000,4900,700
girasol,1972,1972/73,Buenos Aires,06,Guaminí,06399,12000,11700,7605,650
girasol,1972,1972/73,Buenos Aires,06,Hipólito Yrigoyen,06406,10000,6000,3600,600
girasol,1972,1972/73,Buenos Aires,06,Junín,06413,8000,7200,5200,722
girasol,1972,1972/73,Buenos Aires,06,La Matanza,06427,100,80,48,600
girasol,1972,1972/73,Buenos Aires,06,La Plata,06441,150,125,62,496
girasol,1972,1972/73,Buenos Aires,06,Laprida,06448,12000,10500,6300,600
girasol,1972,1972/73,Buenos Aires,06,Las Flores,06455,15000,7000,7000,1000
girasol,1972,1972/73,Buenos Aires,06,Leandro N. Alem,06462,2500,2350,1600,681
girasol,1972,1972/73,Buenos Aires,06,Lincoln,06469,8000,5000,3000,600
girasol,1972,1972/73,Buenos Aires,06,Lobería,06476,26000,26000,20800,800
girasol,1972,1972/73,Buenos Aires,06,Lobos,06483,8000,6500,3900,600
girasol,1972,1972/73,Buenos Aires,06,Luján,06497,2500,2500,2250,900
girasol,1972,1972/73,Buenos Aires,06,Magdalena,06505,3500,2900,1450,500
girasol,1972,1972/73,Buenos Aires,06,Maipú,06511,3500,3500,2450,700
girasol,1972,1972/73,Buenos Aires,06,Mar Chiquita,06518,2500,2500,1625,650
girasol,1972,1972/73,Buenos Aires,06,Marcos Paz,06525,100,85,51,600
girasol,1972,1972/73,Buenos Aires,06,Mercedes,06532,4000,3300,1815,550
girasol,1972,1972/73,Buenos Aires,06,Monte,06547,7200,6000,3000,500
girasol,1972,1972/73,Buenos Aires,06,Navarro,06574,9000,7400,3700,500
girasol,1972,1972/73,Buenos Aires,06,Necochea,06581,18000,16200,12150,750
girasol,1972,1972/73,Buenos Aires,06,9 de Julio,06588,20000,5000,3400,680
girasol,1972,1972/73,Buenos Aires,06,Olavarría,06595,20000,19600,13720,700
girasol,1972,1972/73,Buenos Aires,06,Pehuajó,06609,28000,6000,3000,500
girasol,1972,1972/73,Buenos Aires,06,Pellegrini,06616,7000,6800,5100,750
girasol,1972,1972/73,Buenos Aires,06,Pergamino,06623,21000,20850,13552,650
girasol,1972,1972/73,Buenos Aires,06,Pila,06630,2000,2000,1100,550
girasol,1972,1972/73,Buenos Aires,06,Pilar,06638,400,400,360,900
girasol,1972,1972/73,Buenos Aires,06,Ramallo,06665,7500,7420,4823,650
girasol,1972,1972/73,Buenos Aires,06,Rauch,06672,19000,18500,12950,700
girasol,1972,1972/73,Buenos Aires,06,Rivadavia,06679,6000,4000,2500,625
girasol,1972,1972/73,Buenos Aires,06,Rojas,06686,8000,7200,5400,750
girasol,1972,1972/73,Buenos Aires,06,Roque Pérez,06693,12000,8000,7400,925
girasol,1972,1972/73,Buenos Aires,06,Saavedra,06700,6000,5785,3680,636
girasol,1972,1972/73,Buenos Aires,06,Saladillo,06707,22000,11000,10700,973
girasol,1972,1972/73,Buenos Aires,06,Salto,06714,12500,12400,8060,650
girasol,1972,1972/73,Buenos Aires,06,Salliqueló,06721,4000,3800,2850,750
girasol,1972,1972/73,Buenos Aires,06,San Andrés de Giles,06728,3200,3200,3200,1000
girasol,1972,1972/73,Buenos Aires,06,San Antonio de Areco,06735,4000,3950,2765,700
girasol,1972,1972/73,Buenos Aires,06,San Cayetano,06742,8000,7200,5760,800
girasol,1972,1972/73,Buenos Aires,06,San Nicolás,06763,5000,4950,3217,650
girasol,1972,1972/73,Buenos Aires,06,San Pedro,06770,7000,6930,4504,650
girasol,1972,1972/73,Buenos Aires,06,San Vicente,06778,40,30,16,533
girasol,1972,1972/73,Buenos Aires,06,Suipacha,06784,3000,2400,1320,550
girasol,1972,1972/73,Buenos Aires,06,Tandil,06791,9500,9200,8280,900
girasol,1972,1972/73,Buenos Aires,06,Tapalqué,06798,5000,2000,1800,900
girasol,1972,1972/73,Buenos Aires,06,Tordillo,06812,500,500,300,600
girasol,1972,1972/73,Buenos Aires,06,Trenque Lauquen,06826,20000,13000,8300,638
girasol,1972,1972/73,Buenos Aires,06,Tres Arroyos,06833,60000,53000,34450,650
girasol,1972,1972/73,Buenos Aires,06,25 de Mayo,06854,20000,5000,5100,1020
girasol,1972,1972/73,Buenos Aires,06,Zárate,06882,4000,4000,3600,900
girasol,1972,1972/73,Chaco,22,Almirante Brown,22007,2450,2450,1470,600
girasol,1972,1972/73,Chaco,22,Bermejo,22014,200,200,150,750
girasol,1972,1972/73,Chaco,22,Comandante Fernández,22021,26000,24200,16000,661
girasol,1972,1972/73,Chaco,22,Chacabuco,22028,9000,8150,6235,765
girasol,1972,1972/73,Chaco,22,12 de Octubre,22036,15000,13800,8600,623
girasol,1972,1972/73,Chaco,22,Fray Justo Santa María de Oro,22043,11500,8900,6400,719
girasol,1972,1972/73,Chaco,22,General Belgrano,22049,8500,8500,6000,706
girasol,1972,1972/73,Chaco,22,General Donovan,22056,350,350,240,686
girasol,1972,1972/73,Chaco,22,General Güemes,22063,6500,6500,4200,646
girasol,1972,1972/73,Chaco,22,Independencia,22070,8000,7570,5000,661
girasol,1972,1972/73,Chaco,22,Libertad,22077,300,300,230,767
girasol,1972,1972/73,Chaco,22,Libertador General San Martín,22084,7500,7500,5000,667
girasol,1972,1972/73,Chaco,22,Maipú,22091,22000,20500,14300,698
girasol,1972,1972/73,Chaco,22,Mayor Luis J. Fontana,22098,12000,8700,6000,690
girasol,1972,1972/73,Chaco,22,9 de Julio,22105,7000,6400,5400,844
girasol,1972,1972/73,Chaco,22,O'Higgins,22112,8800,6700,4500,672
girasol,1972,1972/73,Chaco,22,Presidencia de la Plaza,22119,1600,1600,1050,656
girasol,1972,1972/73,Chaco,22,Quitilipi,22133,21000,20450,13800,675
girasol,1972,1972/73,Chaco,22,San Fernando,22140,2200,800,700,875
girasol,1972,1972/73,Chaco,22,San Lorenzo,22147,4000,1900,1100,579
girasol,1972,1972/73,Chaco,22,Sargento Cabral,22154,3000,2430,1760,724
girasol,1972,1972/73,Chaco,22,25 de Mayo,22168,12000,12000,7800,650
girasol,1972,1972/73,Chaco,22,1° de Mayo,22126,100,100,65,650
girasol,1972,1972/73,Córdoba,14,Calamuchita,14007,6600,5760,3480,604
girasol,1972,1972/73,Córdoba,14,Colón,14021,500,430,240,558
girasol,1972,1972/73,Córdoba,14,General Roca,14035,9000,7600,4500,592
girasol,1972,1972/73,Córdoba,14,General San Martín,14042,1900,1770,1150,650
girasol,1972,1972/73,Córdoba,14,Juárez Celman,14056,21000,19600,10780,550
girasol,1972,1972/73,Córdoba,14,Marcos Juárez,14063,12000,11720,8000,683
girasol,1972,1972/73,Córdoba,14,Pocho,14077,4300,3750,1900,507
girasol,1972,1972/73,Córdoba,14,Presidente Roque Sáenz Peña,14084,17000,15900,8600,541
girasol,1972,1972/73,Córdoba,14,Punilla,14091,600,530,270,509
girasol,1972,1972/73,Córdoba,14,Río Cuarto,14098,52000,47800,28400,594
girasol,1972,1972/73,Córdoba,14,Río Primero,14105,700,570,300,526
girasol,1972,1972/73,Córdoba,14,Río Segundo,14119,23500,19300,12000,622
girasol,1972,1972/73,Córdoba,14,San Alberto,14126,2800,2400,1200,500
girasol,1972,1972/73,Córdoba,14,San Justo,14140,1400,550,350,636
girasol,1972,1972/73,Córdoba,14,Santa María,14147,6800,5820,3230,555
girasol,1972,1972/73,Córdoba,14,Tercero Arriba,14161,22000,20450,14000,685
girasol,1972,1972/73,Córdoba,14,Unión,14182,27000,21650,14400,665
girasol,1972,1972/73,Corrientes,18,Bella Vista,18007,60,40,30,750
girasol,1972,1972/73,Corrientes,18,Empedrado,18042,1060,710,600,845
girasol,1972,1972/73,Corrientes,18,General Alvear,18056,45,35,25,714
girasol,1972,1972/73,Corrientes,18,Ituzaingó,18084,20,15,10,667
girasol,1972,1972/73,Corrientes,18,Mburucuyá,18098,500,430,250,581
girasol,1972,1972/73,Corrientes,18,Monte Caseros,18112,20,15,15,1000
girasol,1972,1972/73,Corrientes,18,Paso de los Libres,18119,30,20,20,1000
girasol,1972,1972/73,Corrientes,18,Saladas,18126,550,450,280,622
girasol,1972,1972/73,Corrientes,18,San Roque,18161,15,10,10,1000
girasol,1972,1972/73,Corrientes,18,Santo Tomé,18168,700,575,260,452
girasol,1972,1972/73,Entre Ríos,30,Colón,30008,1500,1300,780,600
girasol,1972,1972/73,Entre Ríos,30,Concordia,30015,700,600,330,550
girasol,1972,1972/73,Entre Ríos,30,Diamante,30021,100,80,48,600
girasol,1972,1972/73,Entre Ríos,30,Federación,30028,300,270,148,548
girasol,1972,1972/73,Entre Ríos,30,Feliciano,30042,200,180,95,528
girasol,1972,1972/73,Entre Ríos,30,Gualeguay,30049,200,120,70,583
girasol,1972,1972/73,Entre Ríos,30,Gualeguaychú,30056,2100,1700,970,571
girasol,1972,1972/73,Entre Ríos,30,La Paz,30070,200,170,102,600
girasol,1972,1972/73,Entre Ríos,30,Nogoyá,30077,500,460,280,609
girasol,1972,1972/73,Entre Ríos,30,Paraná,30084,700,650,370,569
girasol,1972,1972/73,Entre Ríos,30,Tala,30091,450,390,215,551
girasol,1972,1972/73,Entre Ríos,30,Uruguay,30098,4700,4100,2378,580
girasol,1972,1972/73,Entre Ríos,30,Victoria,30105,200,180,114,633
girasol,1972,1972/73,Entre Ríos,30,Villaguay,30113,1400,1200,700,583
girasol,1972,1972/73,Formosa,34,Laishí,34021,400,350,350,1000
girasol,1972,1972/73,Formosa,34,Patiño,34035,2000,2000,2150,1075
girasol,1972,1972/73,Formosa,34,Pilagás,34042,800,800,800,1000
girasol,1972,1972/73,Formosa,34,Pilcomayo,34049,400,400,320,800
girasol,1972,1972/73,Formosa,34,Pirané,34056,750,600,780,1300
girasol,1972,1972/73,La Pampa,42,Atreucó,42007,500,400,276,690
girasol,1972,1972/73,La Pampa,42,Capital,42021,50,30,18,600
girasol,1972,1972/73,La Pampa,42,Catriló,42028,50,30,21,700
girasol,1972,1972/73,La Pampa,42,Conhelo,42035,2800,2600,2080,800
girasol,1972,1972/73,La Pampa,42,Chapaleufú,42056,500,450,270,600
girasol,1972,1972/73,La Pampa,42,Guatraché,42070,800,650,450,692
girasol,1972,1972/73,La Pampa,42,Maracó,42105,500,450,360,800
girasol,1972,1972/73,La Pampa,42,Quemú Quemú,42119,300,250,175,700
girasol,1972,1972/73,La Pampa,42,Rancul,42126,1800,1700,1530,900
girasol,1972,1972/73,La Pampa,42,Realicó,42133,1000,900,720,800
girasol,1972,1972/73,La Pampa,42,Trenel,42147,1000,840,700,833
girasol,1972,1972/73,San Luis,74,Ayacucho,74007,300,240,140,583
girasol,1972,1972/73,San Luis,74,Coronel Pringles,74021,7500,6000,3800,633
girasol,1972,1972/73,San Luis,74,Chacabuco,74028,9000,7200,4600,639
girasol,1972,1972/73,San Luis,74,General Pedernera,74035,15000,12050,8000,664
girasol,1972,1972/73,San Luis,74,Gobernador Dupuy,74042,1000,800,520,650
girasol,1972,1972/73,San Luis,74,Junín,74049,800,650,440,677
girasol,1972,1972/73,San Luis,74,Juan Martín de Pueyrredón,74056,5000,4000,2200,550
girasol,1972,1972/73,San Luis,74,Libertador General San Martín,74063,1200,960,600,625
girasol,1972,1972/73,Santa Fe,82,Belgrano,82007,5000,4500,2200,489
girasol,1972,1972/73,Santa Fe,82,Caseros,82014,11000,10000,4500,450
girasol,1972,1972/73,Santa Fe,82,Castellanos,82021,500,300,150,500
girasol,1972,1972/73,Santa Fe,82,Constitución,82028,28000,26000,16000,615
girasol,1972,1972/73,Santa Fe,82,Garay,82035,300,0,0,0
girasol,1972,1972/73,Santa Fe,82,General López,82042,44000,41000,18500,451
girasol,1972,1972/73,Santa Fe,82,General Obligado,82049,50000,45000,30000,667
girasol,1972,1972/73,Santa Fe,82,Iriondo,82056,8000,6000,3600,600
girasol,1972,1972/73,Santa Fe,82,La Capital,82063,4000,3200,2200,688
girasol,1972,1972/73,Santa Fe,82,Las Colonias,82070,1400,1100,660,600
girasol,1972,1972/73,Santa Fe,82,9 de Julio,82077,80000,40000,18000,450
girasol,1972,1972/73,Santa Fe,82,Rosario,82084,6800,5200,3200,615
girasol,1972,1972/73,Santa Fe,82,San Cristóbal,82091,3500,1700,850,500
girasol,1972,1972/73,Santa Fe,82,San Javier,82098,13000,11000,7000,636
girasol,1972,1972/73,Santa Fe,82,San Jerónimo,82105,20000,18000,10000,556
girasol,1972,1972/73,Santa Fe,82,San Justo,82112,7500,5000,3500,700
girasol,1972,1972/73,Santa Fe,82,San Lorenzo,82119,7000,6000,3840,640
girasol,1972,1972/73,Santa Fe,82,San Martín,82126,5000,4000,1800,450
girasol,1972,1972/73,Santa Fe,82,Vera,82133,30000,15000,9000,600
girasol,1972,1972/73,Santiago del Estero,86,Banda,86035,80,50,30,600
girasol,1972,1972/73,Santiago del Estero,86,Belgrano,86042,200,140,84,600
girasol,1972,1972/73,Santiago del Estero,86,General Taboada,86077,50,40,24,600
girasol,1972,1972/73,Santiago del Estero,86,Rivadavia,86154,470,350,222,634
girasol,1972,1972/73,Santiago del Estero,86,Robles,86161,100,70,40,571
girasol,1972,1972/73,Tucumán,90,Burruyacú,90007,600,600,460,767
girasol,1972,1972/73,Tucumán,90,Cruz Alta,90014,1000,1000,660,660
girasol,1972,1972/73,Tucumán,90,Leales,90056,400,400,280,700
girasol,1973,1973/74,Buenos Aires,06,Adolfo Alsina,06007,8000,7000,6300,900
girasol,1973,1973/74,Buenos Aires,06,Adolfo Gonzales Chaves,06014,10000,9300,8370,900
girasol,1973,1973/74,Buenos Aires,06,Alberti,06021,4000,4000,2400,600
girasol,1973,1973/74,Buenos Aires,06,Ayacucho,06042,20000,19000,12350,650
girasol,1973,1973/74,Buenos Aires,06,Azul,06049,18000,17100,12825,750
girasol,1973,1973/74,Buenos Aires,06,Balcarce,06063,6000,6000,5400,900
girasol,1973,1973/74,Buenos Aires,06,Baradero,06070,4500,4485,4485,1000
girasol,1973,1973/74,Buenos Aires,06,Arrecifes,06077,3500,3490,3490,1000
girasol,1973,1973/74,Buenos Aires,06,Benito Juárez,06084,14000,13300,9975,750
girasol,1973,1973/74,Buenos Aires,06,Bolívar,06105,22000,20000,16000,800
girasol,1973,1973/74,Buenos Aires,06,Bragado,06112,8000,8000,4800,600
girasol,1973,1973/74,Buenos Aires,06,Brandsen,06119,600,300,150,500
girasol,1973,1973/74,Buenos Aires,06,Campana,06126,500,500,300,600
girasol,1973,1973/74,Buenos Aires,06,Cañuelas,06134,2000,1600,960,600
girasol,1973,1973/74,Buenos Aires,06,Capitán Sarmiento,06140,2000,1995,1995,1000
girasol,1973,1973/74,Buenos Aires,06,Carlos Casares,06147,6000,5500,4400,800
girasol,1973,1973/74,Buenos Aires,06,Carlos Tejedor,06154,3000,2500,2000,800
girasol,1973,1973/74,Buenos Aires,06,Carmen de Areco,06161,1500,1495,1420,950
girasol,1973,1973/74,Buenos Aires,06,Castelli,06168,2500,2500,1625,650
girasol,1973,1973/74,Buenos Aires,06,Colón,06175,2000,2000,1800,900
girasol,1973,1973/74,Buenos Aires,06,Coronel Dorrego,06189,5000,4600,3680,800
girasol,1973,1973/74,Buenos Aires,06,Coronel Pringles,06196,10000,9200,7360,800
girasol,1973,1973/74,Buenos Aires,06,Coronel Suárez,06203,28000,26000,26000,1000
girasol,1973,1973/74,Buenos Aires,06,Chacabuco,06210,4000,3975,3975,1000
girasol,1973,1973/74,Buenos Aires,06,Chascomús,06218,3000,3000,2400,800
girasol,1973,1973/74,Buenos Aires,06,Chivilcoy,06224,4000,4000,2400,600
girasol,1973,1973/74,Buenos Aires,06,Daireaux,06231,20000,18000,16200,900
girasol,1973,1973/74,Buenos Aires,06,Dolores,06238,2000,2000,1400,700
girasol,1973,1973/74,Buenos Aires,06,Exaltación de la Cruz,06266,1000,1000,700,700
girasol,1973,1973/74,Buenos Aires,06,General Alvarado,06280,5700,5700,5415,950
girasol,1973,1973/74,Buenos Aires,06,General Alvear,06287,17000,14450,5202,360
girasol,1973,1973/74,Buenos Aires,06,General Arenales,06294,6000,6000,5100,850
girasol,1973,1973/74,Buenos Aires,06,General Belgrano,06301,6000,6000,2700,450
girasol,1973,1973/74,Buenos Aires,06,General Guido,06308,6000,6000,4500,750
girasol,1973,1973/74,Buenos Aires,06,General Juan Madariaga,06315,6500,6000,4800,800
girasol,1973,1973/74,Buenos Aires,06,General La Madrid,06322,19000,17000,17000,1000
girasol,1973,1973/74,Buenos Aires,06,General Las Heras,06329,600,400,280,700
girasol,1973,1973/74,Buenos Aires,06,General Paz,06343,1800,1300,845,650
girasol,1973,1973/74,Buenos Aires,06,General Pinto,06351,2000,2000,1500,750
girasol,1973,1973/74,Buenos Aires,06,General Pueyrredón,06357,5000,5000,4750,950
girasol,1973,1973/74,Buenos Aires,06,General Rodríguez,06364,200,200,120,600
girasol,1973,1973/74,Buenos Aires,06,General Viamonte,06385,8000,8000,5600,700
girasol,1973,1973/74,Buenos Aires,06,General Villegas,06392,6500,6500,5075,781
girasol,1973,1973/74,Buenos Aires,06,Guaminí,06399,9000,8000,7200,900
girasol,1973,1973/74,Buenos Aires,06,Hipólito Yrigoyen,06406,8000,7000,4900,700
girasol,1973,1973/74,Buenos Aires,06,Junín,06413,5000,5000,4250,850
girasol,1973,1973/74,Buenos Aires,06,La Matanza,06427,50,40,24,600
girasol,1973,1973/74,Buenos Aires,06,La Plata,06441,100,90,45,500
girasol,1973,1973/74,Buenos Aires,06,Laprida,06448,12000,11100,8880,800
girasol,1973,1973/74,Buenos Aires,06,Las Flores,06455,12000,9600,6720,700
girasol,1973,1973/74,Buenos Aires,06,Leandro N. Alem,06462,2000,2000,1600,800
girasol,1973,1973/74,Buenos Aires,06,Lincoln,06469,4000,4000,2800,700
girasol,1973,1973/74,Buenos Aires,06,Lobería,06476,27000,27000,24300,900
girasol,1973,1973/74,Buenos Aires,06,Lobos,06483,3500,3000,2100,700
girasol,1973,1973/74,Buenos Aires,06,Luján,06497,2000,2000,1200,600
girasol,1973,1973/74,Buenos Aires,06,Magdalena,06505,3000,3000,2400,800
girasol,1973,1973/74,Buenos Aires,06,Maipú,06511,6000,5500,4125,750
girasol,1973,1973/74,Buenos Aires,06,Mar Chiquita,06518,9000,8000,6000,750
girasol,1973,1973/74,Buenos Aires,06,Marcos Paz,06525,50,40,24,600
girasol,1973,1973/74,Buenos Aires,06,Mercedes,06532,2000,2000,1400,700
girasol,1973,1973/74,Buenos Aires,06,Monte,06547,2000,1500,1125,750
girasol,1973,1973/74,Buenos Aires,06,Navarro,06574,1100,650,455,700
girasol,1973,1973/74,Buenos Aires,06,Necochea,06581,40000,37500,40860,1090
girasol,1973,1973/74,Buenos Aires,06,9 de Julio,06588,7000,7000,4900,700
girasol,1973,1973/74,Buenos Aires,06,Olavarría,06595,21000,20000,16000,800
girasol,1973,1973/74,Buenos Aires,06,Pehuajó,06609,5000,4000,2800,700
girasol,1973,1973/74,Buenos Aires,06,Pellegrini,06616,5500,5000,4400,880
girasol,1973,1973/74,Buenos Aires,06,Pergamino,06623,5000,4970,5467,1100
girasol,1973,1973/74,Buenos Aires,06,Pila,06630,4000,4000,2800,700
girasol,1973,1973/74,Buenos Aires,06,Pilar,06638,100,100,65,650
girasol,1973,1973/74,Buenos Aires,06,Puán,06651,3050,3050,2745,900
girasol,1973,1973/74,Buenos Aires,06,Ramallo,06665,2500,2490,2365,950
girasol,1973,1973/74,Buenos Aires,06,Rauch,06672,20000,17000,10200,600
girasol,1973,1973/74,Buenos Aires,06,Rivadavia,06679,4000,3500,2800,800
girasol,1973,1973/74,Buenos Aires,06,Rojas,06686,5000,5000,4500,900
girasol,1973,1973/74,Buenos Aires,06,Roque Pérez,06693,7000,5500,3300,600
girasol,1973,1973/74,Buenos Aires,06,Saavedra,06700,3000,2500,2125,850
girasol,1973,1973/74,Buenos Aires,06,Saladillo,06707,13000,13000,10400,800
girasol,1973,1973/74,Buenos Aires,06,Salto,06714,5000,4965,5461,1100
girasol,1973,1973/74,Buenos Aires,06,Salliqueló,06721,500,450,432,960
girasol,1973,1973/74,Buenos Aires,06,San Andrés de Giles,06728,3000,3000,1800,600
girasol,1973,1973/74,Buenos Aires,06,San Antonio de Areco,06735,1500,1495,1495,1000
girasol,1973,1973/74,Buenos Aires,06,San Cayetano,06742,30000,28200,31020,1100
girasol,1973,1973/74,Buenos Aires,06,San Nicolás,06763,2500,2470,2470,1000
girasol,1973,1973/74,Buenos Aires,06,San Pedro,06770,3000,2990,2840,950
girasol,1973,1973/74,Buenos Aires,06,San Vicente,06778,20,10,5,500
girasol,1973,1973/74,Buenos Aires,06,Suipacha,06784,700,700,490,700
girasol,1973,1973/74,Buenos Aires,06,Tandil,06791,19000,18500,17575,950
girasol,1973,1973/74,Buenos Aires,06,Tapalqué,06798,12000,10800,5940,550
girasol,1973,1973/74,Buenos Aires,06,Tordillo,06812,1500,1500,1050,700
girasol,1973,1973/74,Buenos Aires,06,Tornquist,06819,1000,1000,1350,1350
girasol,1973,1973/74,Buenos Aires,06,Trenque Lauquen,06826,5000,4500,3150,700
girasol,1973,1973/74,Buenos Aires,06,Tres Arroyos,06833,70000,65800,65000,988
girasol,1973,1973/74,Buenos Aires,06,25 de Mayo,06854,14000,14000,10800,771
girasol,1973,1973/74,Buenos Aires,06,Zárate,06882,4000,4000,2800,700
girasol,1973,1973/74,Chaco,22,Almirante Brown,22007,2000,1900,1800,947
girasol,1973,1973/74,Chaco,22,Bermejo,22014,100,100,80,800
girasol,1973,1973/74,Chaco,22,Comandante Fernández,22021,23000,19000,24000,1263
girasol,1973,1973/74,Chaco,22,Chacabuco,22028,13000,8000,7000,875
girasol,1973,1973/74,Chaco,22,12 de Octubre,22036,8000,5000,2300,460
girasol,1973,1973/74,Chaco,22,Fray Justo Santa María de Oro,22043,5000,2000,900,450
girasol,1973,1973/74,Chaco,22,General Belgrano,22049,8000,5500,5000,909
girasol,1973,1973/74,Chaco,22,General Donovan,22056,250,250,250,1000
girasol,1973,1973/74,Chaco,22,General Güemes,22063,7000,6800,9000,1324
girasol,1973,1973/74,Chaco,22,Independencia,22070,5000,3500,3000,857
girasol,1973,1973/74,Chaco,22,Libertad,22077,200,200,200,1000
girasol,1973,1973/74,Chaco,22,Libertador General San Martín,22084,2000,1900,2400,1263
girasol,1973,1973/74,Chaco,22,Maipú,22091,23000,21000,26000,1238
girasol,1973,1973/74,Chaco,22,Mayor Luis J. Fontana,22098,6000,2000,900,450
girasol,1973,1973/74,Chaco,22,9 de Julio,22105,7000,5400,5000,926
girasol,1973,1973/74,Chaco,22,O'Higgins,22112,3000,1500,800,533
girasol,1973,1973/74,Chaco,22,Presidencia de la Plaza,22119,1100,800,500,625
girasol,1973,1973/74,Chaco,22,Quitilipi,22133,17000,14000,11230,802
girasol,1973,1973/74,Chaco,22,San Fernando,22140,1000,700,400,571
girasol,1973,1973/74,Chaco,22,San Lorenzo,22147,2000,1000,400,400
girasol,1973,1973/74,Chaco,22,Sargento Cabral,22154,2500,2200,2800,1273
girasol,1973,1973/74,Chaco,22,25 de Mayo,22168,10000,8000,5000,625
girasol,1973,1973/74,Chaco,22,1° de Mayo,22126,50,50,40,800
girasol,1973,1973/74,Córdoba,14,Calamuchita,14007,7200,6700,3350,500
girasol,1973,1973/74,Córdoba,14,Colón,14021,500,500,275,550
girasol,1973,1973/74,Córdoba,14,General Roca,14035,10000,10000,6000,600
girasol,1973,1973/74,Córdoba,14,General San Martín,14042,2500,2400,1560,650
girasol,1973,1973/74,Córdoba,14,Juárez Celman,14056,23000,22500,14500,644
girasol,1973,1973/74,Córdoba,14,Marcos Juárez,14063,16000,14500,9425,650
girasol,1973,1973/74,Córdoba,14,Pocho,14077,7000,7000,3850,550
girasol,1973,1973/74,Córdoba,14,Presidente Roque Sáenz Peña,14084,19000,19000,11400,600
girasol,1973,1973/74,Córdoba,14,Punilla,14091,700,700,280,400
girasol,1973,1973/74,Córdoba,14,Río Cuarto,14098,57000,53000,31800,600
